t,x_foot,z_foot,phi_leg,phi_body,len_leg,ddt_x_foot,ddt_z_foot,ddt_phi_leg,ddt_phi_body,ddt_len_leg,fsm_state,u1,u2
7.3200000000e-01,2.0145589650e-03,1.3559537224e-01,1.6038928695e-01,1.0743112899e-02,1.0000100971e+00,1.8571335990e+00,1.9050169009e+00,-1.3400134860e+00,2.7055343845e-01,-2.8446589818e-04,2,0.0000000000e+00,1.7382292869e+01
7.3300000000e-01,3.8781678144e-03,1.3749525131e-01,1.5904215011e-01,1.1014650510e-02,1.0000098398e+00,1.8700316389e+00,1.8947603358e+00,-1.3542001421e+00,2.7251367117e-01,-2.3123922386e-04,2,0.0000000000e+00,1.6946279600e+01
7.3400000000e-01,5.7545161432e-03,1.3938493127e-01,1.5768100805e-01,1.1288123841e-02,1.0000096326e+00,1.8826129639e+00,1.8846182812e+00,-1.3680244615e+00,2.7442494833e-01,-1.8401244526e-04,2,0.0000000000e+00,1.6514081823e+01
7.3500000000e-01,7.6432884685e-03,1.4126452545e-01,1.5630622148e-01,1.1563484145e-02,1.0000094699e+00,1.8948800398e+00,1.8745883903e+00,-1.3814896948e+00,2.7628768404e-01,-1.4216471300e-04,2,0.0000000000e+00,1.6085702060e+01
7.3600000000e-01,9.5441717796e-03,1.4313414485e-01,1.5491814786e-01,1.1840683087e-02,1.0000093467e+00,1.9068353455e+00,1.8646683475e+00,-1.3945990945e+00,2.7810229305e-01,-1.0513983472e-04,2,0.0000000000e+00,1.5661142265e+01
7.3700000000e-01,1.1456855551e-02,1.4499389818e-01,1.5351714141e-01,1.2119672748e-02,1.0000092582e+00,1.9184813714e+00,1.8548558638e+00,-1.4073559154e+00,2.7986919070e-01,-7.2439485775e-05,2,0.0000000000e+00,1.5240403835e+01
7.3800000000e-01,1.3381031751e-02,1.4684389185e-01,1.5210355306e-01,1.2400405624e-02,1.0000092005e+00,1.9298206181e+00,1.8451486740e+00,-1.4197634130e+00,2.8158879281e-01,-4.3617134736e-05,2,0.0000000000e+00,1.4823487625e+01
7.3900000000e-01,1.5316394857e-02,1.4868423005e-01,1.5067773051e-01,1.2682834629e-02,1.0000091698e+00,1.9408555955e+00,1.8355445331e+00,-1.4318248437e+00,2.8326151562e-01,-1.8272608231e-05,2,0.0000000000e+00,1.4410393959e+01
7.4000000000e-01,1.7262641856e-02,1.5051501469e-01,1.4924001821e-01,1.2966913090e-02,1.0000091629e+00,1.9515888220e+00,1.8260412138e+00,-1.4435434637e+00,2.8488777572e-01,3.9527720848e-06,2,0.0000000000e+00,1.4001122636e+01
7.4100000000e-01,1.9219472260e-02,1.5233634551e-01,1.4779075734e-01,1.3252594755e-02,1.0000091768e+00,1.9620228232e+00,1.8166365046e+00,-1.4549225289e+00,2.8646798996e-01,2.3380540629e-05,2,0.0000000000e+00,1.3595672948e+01
7.4200000000e-01,2.1186588110e-02,1.5414832000e-01,1.4633028581e-01,1.3539833785e-02,1.0000092088e+00,1.9721601317e+00,1.8073282081e+00,-1.4659652943e+00,2.8800257536e-01,4.0298981092e-05,2,0.0000000000e+00,1.3194043684e+01
7.4300000000e-01,2.3163693982e-02,1.5595103349e-01,1.4485893832e-01,1.3828584760e-02,1.0000092566e+00,1.9820032861e+00,1.7981141391e+00,-1.4766750132e+00,2.8949194913e-01,5.4966609882e-05,2,0.0000000000e+00,1.2796233141e+01
7.4400000000e-01,2.5150496993e-02,1.5774457912e-01,1.4337704627e-01,1.4118802677e-02,1.0000093181e+00,1.9915548302e+00,1.7889921240e+00,-1.4870549370e+00,2.9093652851e-01,6.7615292977e-05,2,0.0000000000e+00,1.2402239136e+01
7.4500000000e-01,2.7146706806e-02,1.5952904785e-01,1.4188493784e-01,1.4410442950e-02,1.0000093913e+00,2.0008173128e+00,1.7799599994e+00,-1.4971083147e+00,2.9233673079e-01,7.8453034763e-05,2,0.0000000000e+00,1.2012059009e+01
7.4600000000e-01,2.9152035638e-02,1.6130452851e-01,1.4038293795e-01,1.4703461412e-02,1.0000094744e+00,2.0097932869e+00,1.7710156117e+00,-1.5068383921e+00,2.9369297321e-01,8.7666473547e-05,2,0.0000000000e+00,1.1625689640e+01
7.4700000000e-01,3.1166198256e-02,1.6307110775e-01,1.3887136827e-01,1.4997814310e-02,1.0000095661e+00,2.0184853092e+00,1.7621568165e+00,-1.5162484118e+00,2.9500567292e-01,9.5423114376e-05,2,0.0000000000e+00,1.1243127448e+01
7.4800000000e-01,3.3188911990e-02,1.6482887010e-01,1.3735054726e-01,1.5293458311e-02,1.0000096648e+00,2.0268959400e+00,1.7533814784e+00,-1.5253416124e+00,2.9627524693e-01,1.0187332704e-04,2,0.0000000000e+00,1.0864368406e+01
7.4900000000e-01,3.5219896729e-02,1.6657789795e-01,1.3582079010e-01,1.5590350496e-02,1.0000097695e+00,2.0350277420e+00,1.7446874708e+00,-1.5341212282e+00,2.9750211208e-01,1.0715213408e-04,2,0.0000000000e+00,1.0489408048e+01
7.5000000000e-01,3.7258874926e-02,1.6831827158e-01,1.3428240877e-01,1.5888448367e-02,1.0000098788e+00,2.0428832809e+00,1.7360726755e+00,-1.5425904888e+00,2.9868668494e-01,1.1138081045e-04,2,0.0000000000e+00,1.0118241475e+01
7.5100000000e-01,3.9305571603e-02,1.7005006913e-01,1.3273571201e-01,1.6187709838e-02,1.0000099919e+00,2.0504651243e+00,1.7275349833e+00,-1.5507526186e+00,2.9982938183e-01,1.1466831530e-04,2,0.0000000000e+00,9.7508633619e+00
7.5200000000e-01,4.1359714347e-02,1.7177336667e-01,1.3118100534e-01,1.6488093241e-02,1.0000101079e+00,2.0577758416e+00,1.7190722940e+00,-1.5586108362e+00,3.0093061870e-01,1.1711257304e-04,2,0.0000000000e+00,9.3872679687e+00
7.5300000000e-01,4.3421033320e-02,1.7348823814e-01,1.2961859107e-01,1.6789557325e-02,1.0000102259e+00,2.0648180037e+00,1.7106825163e+00,-1.5661683544e+00,3.0199081118e-01,1.1880161992e-04,2,0.0000000000e+00,9.0274491447e+00
7.5400000000e-01,4.5489261250e-02,1.7519475543e-01,1.2804876829e-01,1.7092061253e-02,1.0000103452e+00,2.0715941825e+00,1.7023635685e+00,-1.5734283795e+00,3.0301037444e-01,1.1981463002e-04,2,0.0000000000e+00,8.6714003368e+00
7.5500000000e-01,4.7564133442e-02,1.7689298831e-01,1.2647183290e-01,1.7395564602e-02,1.0000104653e+00,2.0781069510e+00,1.6941133788e+00,-1.5803941110e+00,3.0398972322e-01,1.2022283351e-04,2,0.0000000000e+00,8.3191145969e+00
7.5600000000e-01,4.9645387772e-02,1.7858300453e-01,1.2488807759e-01,1.7700027366e-02,1.0000105855e+00,2.0843588824e+00,1.6859298857e+00,-1.5870687413e+00,3.0492927174e-01,1.2009033853e-04,2,0.0000000000e+00,7.9705845884e+00
7.5700000000e-01,5.1732764689e-02,1.8026486974e-01,1.2329779187e-01,1.8005409951e-02,1.0000107053e+00,2.0903525505e+00,1.6778110383e+00,-1.5934554551e+00,3.0582943369e-01,1.1947486674e-04,2,0.0000000000e+00,7.6258025937e+00
7.5800000000e-01,5.3826007217e-02,1.8193864758e-01,1.2170126207e-01,1.8311673178e-02,1.0000108243e+00,2.0960905288e+00,1.6697547972e+00,-1.5995574292e+00,3.0669062220e-01,1.1842841172e-04,2,0.0000000000e+00,7.2847605205e+00
7.5900000000e-01,5.5924860953e-02,1.8360439963e-01,1.2009877134e-01,1.8618778278e-02,1.0000109420e+00,2.1015753909e+00,1.6617591345e+00,-1.6053778322e+00,3.0751324975e-01,1.1699782833e-04,2,0.0000000000e+00,6.9474499088e+00
7.6000000000e-01,5.8029074066e-02,1.8526218547e-01,1.1849059967e-01,1.8926686897e-02,1.0000110582e+00,2.1068097094e+00,1.6538220347e+00,-1.6109198242e+00,3.0829772819e-01,1.1522536024e-04,2,0.0000000000e+00,6.6138619378e+00
7.6100000000e-01,6.0138397301e-02,1.8691206265e-01,1.1687702390e-01,1.9235361092e-02,1.0000111724e+00,2.1117960565e+00,1.6459414954e+00,-1.6161865560e+00,3.0904446865e-01,1.1314911229e-04,2,0.0000000000e+00,6.2839874319e+00
7.6200000000e-01,6.2252583970e-02,1.8855408674e-01,1.1525831772e-01,1.9544763330e-02,1.0000112844e+00,2.1165370032e+00,1.6381155274e+00,-1.6211811695e+00,3.0975388156e-01,1.1080347325e-04,2,0.0000000000e+00,5.9578168680e+00
7.6300000000e-01,6.4371389959e-02,1.9018831132e-01,1.1363475167e-01,1.9854856488e-02,1.0000113939e+00,2.1210351193e+00,1.6303421556e+00,-1.6259067967e+00,3.1042637655e-01,1.0821949446e-04,2,0.0000000000e+00,5.6353403813e+00
7.6400000000e-01,6.6494573721e-02,1.9181478801e-01,1.1200659319e-01,2.0165603852e-02,1.0000115008e+00,2.1252929729e+00,1.6226194195e+00,-1.6303665598e+00,3.1106236246e-01,1.0542522891e-04,2,0.0000000000e+00,5.3165477718e+00
7.6500000000e-01,6.8621896277e-02,1.9343356647e-01,1.1037410658e-01,2.0476969119e-02,1.0000116047e+00,2.1293131305e+00,1.6149453741e+00,-1.6345635709e+00,3.1166224730e-01,1.0244603472e-04,2,0.0000000000e+00,5.0014285110e+00
7.6600000000e-01,7.0753121213e-02,1.9504469443e-01,1.0873755303e-01,2.0788916389e-02,1.0000117056e+00,2.1330981565e+00,1.6073180897e+00,-1.6385009314e+00,3.1222643818e-01,9.9304847121e-05,2,0.0000000000e+00,4.6899717477e+00
7.6700000000e-01,7.2888014679e-02,1.9664821768e-01,1.0709719066e-01,2.1101410174e-02,1.0000118033e+00,2.1366506132e+00,1.5997356532e+00,-1.6421817320e+00,3.1275534131e-01,9.6022421969e-05,2,0.0000000000e+00,4.3821663145e+00
7.6800000000e-01,7.5026345386e-02,1.9824418012e-01,1.0545327448e-01,2.1414415386e-02,1.0000118976e+00,2.1399730602e+00,1.5921961686e+00,-1.6456090523e+00,3.1324936196e-01,9.2617554066e-05,2,0.0000000000e+00,4.0780007337e+00
7.6900000000e-01,7.7167884603e-02,1.9983262377e-01,1.0380605644e-01,2.1727897347e-02,1.0000119885e+00,2.1430680546e+00,1.5846977571e+00,-1.6487859606e+00,3.1370890440e-01,8.9107272468e-05,2,0.0000000000e+00,3.7774632236e+00
7.7000000000e-01,7.9312406154e-02,2.0141358877e-01,1.0215578542e-01,2.2041821780e-02,1.0000120758e+00,2.1459381502e+00,1.5772385579e+00,-1.6517155135e+00,3.1413437190e-01,8.5507015808e-05,2,0.0000000000e+00,3.4805417043e+00
7.7100000000e-01,8.1459686417e-02,2.0298711341e-01,1.0050270726e-01,2.2356154811e-02,1.0000121595e+00,2.1485858980e+00,1.5698167291e+00,-1.6544007557e+00,3.1452616667e-01,8.1830789295e-05,2,0.0000000000e+00,3.1872238038e+00
7.7200000000e-01,8.3609504317e-02,2.0455323414e-01,9.8847064741e-02,2.2670862967e-02,1.0000122394e+00,2.1510138452e+00,1.5624304475e+00,-1.6568447200e+00,3.1488468984e-01,7.8091305418e-05,2,0.0000000000e+00,2.8974968639e+00
7.7300000000e-01,8.5761641326e-02,2.0611198561e-01,9.7189097636e-02,2.2985913179e-02,1.0000123156e+00,2.1532245356e+00,1.5550779097e+00,-1.6590504265e+00,3.1521034144e-01,7.4300110191e-05,2,0.0000000000e+00,2.6113479459e+00
7.7400000000e-01,8.7915881458e-02,2.0766340066e-01,9.5529042697e-02,2.3301272772e-02,1.0000123880e+00,2.1552205088e+00,1.5477573321e+00,-1.6610208830e+00,3.1550352032e-01,7.0467696355e-05,2,0.0000000000e+00,2.3287638367e+00
7.7500000000e-01,9.0072011263e-02,2.0920751039e-01,9.3867133675e-02,2.3616909474e-02,1.0000124566e+00,2.1570043006e+00,1.5404669520e+00,-1.6627590844e+00,3.1576462417e-01,6.6603604885e-05,2,0.0000000000e+00,2.0497310543e+00
7.7600000000e-01,9.2229819826e-02,2.1074434410e-01,9.2203601335e-02,2.3932791408e-02,1.0000125212e+00,2.1585784420e+00,1.5332050273e+00,-1.6642680123e+00,3.1599404946e-01,6.2716516096e-05,2,0.0000000000e+00,1.7742358533e+00
7.7700000000e-01,9.4389098761e-02,2.1227392940e-01,9.0538673463e-02,2.4248887093e-02,1.0000125820e+00,2.1599454597e+00,1.5259698376e+00,-1.6655506355e+00,3.1619219142e-01,5.8814331390e-05,2,0.0000000000e+00,1.5022642312e+00
7.7800000000e-01,9.6549642204e-02,2.1379629216e-01,8.8872574886e-02,2.4565165443e-02,1.0000126388e+00,2.1611078753e+00,1.5187596841e+00,-1.6666099089e+00,3.1635944400e-01,5.4904246741e-05,2,0.0000000000e+00,1.2338019332e+00
7.7900000000e-01,9.8711246813e-02,2.1531145659e-01,8.7205527482e-02,2.4881595765e-02,1.0000126918e+00,2.1620682054e+00,1.5115728904e+00,-1.6674487739e+00,3.1649619984e-01,5.0992818606e-05,2,0.0000000000e+00,9.6883445844e-01
7.8000000000e-01,1.0087371176e-01,2.1681944521e-01,8.5537750194e-02,2.5198147757e-02,1.0000127408e+00,2.1628289612e+00,1.5044078024e+00,-1.6680701582e+00,3.1660285023e-01,4.7086023155e-05,2,0.0000000000e+00,7.0734706481e-01
7.8100000000e-01,1.0303683872e-01,2.1832027892e-01,8.3869459045e-02,2.5514791510e-02,1.0000127860e+00,2.1633926484e+00,1.4972627893e+00,-1.6684769751e+00,3.1667978512e-01,4.3189309565e-05,2,0.0000000000e+00,4.4932477493e-01
7.8200000000e-01,1.0520043187e-01,2.1981397698e-01,8.2200867152e-02,2.5831497503e-02,1.0000128272e+00,2.1637617666e+00,1.4901362434e+00,-1.6686721240e+00,3.1672739303e-01,3.9307647866e-05,2,0.0000000000e+00,1.9475238122e-01
7.8300000000e-01,1.0736429791e-01,2.2130055706e-01,8.0532184739e-02,2.6148236602e-02,1.0000128646e+00,2.1639388097e+00,1.4830265807e+00,-1.6686584896e+00,3.1674606107e-01,3.5445572026e-05,2,0.0000000000e+00,-5.6385548664e-02
7.8400000000e-01,1.0952824598e-01,2.2278003527e-01,7.8863619154e-02,2.6464980059e-02,1.0000128981e+00,2.1639262650e+00,1.4759322408e+00,-1.6684389422e+00,3.1673617490e-01,3.1607218772e-05,2,0.0000000000e+00,-3.0410466658e-01
7.8500000000e-01,1.1169208775e-01,2.2425242616e-01,7.7195374879e-02,2.6781699514e-02,1.0000129278e+00,2.1637266135e+00,1.4688516880e+00,-1.6680163374e+00,3.1669811866e-01,2.7796362505e-05,2,0.0000000000e+00,-5.4842083867e-01
7.8600000000e-01,1.1385563736e-01,2.2571774276e-01,7.5527653551e-02,2.7098366988e-02,1.0000129537e+00,2.1633423291e+00,1.4617834105e+00,-1.6673935157e+00,3.1663227501e-01,2.4016446768e-05,2,0.0000000000e+00,-7.8935014022e-01
7.8700000000e-01,1.1601871139e-01,2.2717599660e-01,7.3860653973e-02,2.7414954883e-02,1.0000129759e+00,2.1627758789e+00,1.4547259215e+00,-1.6665733027e+00,3.1653902504e-01,2.0270612636e-05,2,0.0000000000e+00,-1.0269088505e+00
7.8800000000e-01,1.1818112891e-01,2.2862719773e-01,7.2194572130e-02,2.7731435984e-02,1.0000129943e+00,2.1620297228e+00,1.4476777592e+00,-1.6655585087e+00,3.1641874829e-01,1.6561724354e-05,2,0.0000000000e+00,-1.2611134477e+00
7.8900000000e-01,1.2034271145e-01,2.3007135476e-01,7.0529601204e-02,2.8047783453e-02,1.0000130090e+00,2.1611063131e+00,1.4406374866e+00,-1.6643519288e+00,3.1627182269e-01,1.2892392405e-05,2,0.0000000000e+00,-1.4919806039e+00
7.9000000000e-01,1.2250328298e-01,2.3150847487e-01,6.8865931590e-02,2.8363970828e-02,1.0000130201e+00,2.1600080943e+00,1.4336036922e+00,-1.6629563425e+00,3.1609862453e-01,9.2649944700e-06,2,0.0000000000e+00,-1.7195271803e+00
7.9100000000e-01,1.2466266990e-01,2.3293856385e-01,6.7203750910e-02,2.8679972026e-02,1.0000130275e+00,2.1587375032e+00,1.4265749900e+00,-1.6613745136e+00,3.1589952848e-01,5.6816942867e-06,2,0.0000000000e+00,-1.9437702219e+00
7.9200000000e-01,1.2682070105e-01,2.3436162610e-01,6.5543244033e-02,2.8995761334e-02,1.0000130314e+00,2.1572969682e+00,1.4195500194e+00,-1.6596091904e+00,3.1567490751e-01,2.1444588014e-06,2,0.0000000000e+00,-2.1647269529e+00
7.9300000000e-01,1.2897720771e-01,2.3577766469e-01,6.3884593084e-02,2.9311313415e-02,1.0000130318e+00,2.1556889093e+00,1.4125274458e+00,-1.6576631052e+00,3.1542513289e-01,-1.3449263025e-06,2,0.0000000000e+00,-2.3824147721e+00
7.9400000000e-01,1.3113202356e-01,2.3718668136e-01,6.2227977468e-02,2.9626603298e-02,1.0000130288e+00,2.1539157380e+00,1.4055059603e+00,-1.6555389743e+00,3.1515057416e-01,-4.7848425725e-06,2,0.0000000000e+00,-2.5968512475e+00
7.9500000000e-01,1.3328498468e-01,2.3858867654e-01,6.0573573876e-02,2.9941606383e-02,1.0000130223e+00,2.1519798568e+00,1.3984842800e+00,-1.6532394980e+00,3.1485159910e-01,-8.1738260677e-06,2,0.0000000000e+00,-2.8080541124e+00
7.9600000000e-01,1.3543592957e-01,2.3998364943e-01,5.8921556313e-02,3.0256298439e-02,1.0000130124e+00,2.1498836592e+00,1.3914611482e+00,-1.6507673604e+00,3.1452857372e-01,-1.1510555652e-05,2,0.0000000000e+00,-3.0160412599e+00
7.9700000000e-01,1.3758469909e-01,2.4137159794e-01,5.7272096103e-02,3.0570655596e-02,1.0000129993e+00,2.1476295293e+00,1.3844353341e+00,-1.6481252292e+00,3.1418186223e-01,-1.4793842535e-05,2,0.0000000000e+00,-3.2208307391e+00
7.9800000000e-01,1.3973113651e-01,2.4275251880e-01,5.5625361914e-02,3.0884654350e-02,1.0000129829e+00,2.1452198419e+00,1.3774056332e+00,-1.6453157558e+00,3.1381182700e-01,-1.8022620543e-05,2,0.0000000000e+00,-3.4224407499e+00
7.9900000000e-01,1.4187508746e-01,2.4412640751e-01,5.3981519768e-02,3.1198271557e-02,1.0000129633e+00,2.1426569618e+00,1.3703708671e+00,-1.6423415752e+00,3.1341882855e-01,-2.1195937392e-05,2,0.0000000000e+00,-3.6208896387e+00
8.0000000000e-01,1.4401639991e-01,2.4549325845e-01,5.2340733063e-02,3.1511484435e-02,1.0000129405e+00,2.1399432440e+00,1.3633298837e+00,-1.6392053056e+00,3.1300322555e-01,-2.4312946717e-05,2,0.0000000000e+00,-3.8161958942e+00
8.0100000000e-01,1.4615492420e-01,2.4685306482e-01,5.0703162585e-02,3.1824270555e-02,1.0000129146e+00,2.1370810332e+00,1.3562815572e+00,-1.6359095489e+00,3.1256537475e-01,-2.7372900685e-05,2,0.0000000000e+00,-4.0083781426e+00
8.0200000000e-01,1.4829051301e-01,2.4820581873e-01,4.9068966528e-02,3.2136607850e-02,1.0000128858e+00,2.1340726638e+00,1.3492247878e+00,-1.6324568898e+00,3.1210563100e-01,-3.0375143292e-05,2,0.0000000000e+00,-4.1974551434e+00
8.0300000000e-01,1.5042302134e-01,2.4955151121e-01,4.7438300507e-02,3.2448474602e-02,1.0000128539e+00,2.1309204597e+00,1.3421585021e+00,-1.6288498966e+00,3.1162434719e-01,-3.3319104191e-05,2,0.0000000000e+00,-4.3834457851e+00
8.0400000000e-01,1.5255230652e-01,2.5089013220e-01,4.5811317582e-02,3.2759849446e-02,1.0000128192e+00,2.1276267339e+00,1.3350816527e+00,-1.6250911205e+00,3.1112187428e-01,-3.6204293117e-05,2,0.0000000000e+00,-4.5663690810e+00
8.0500000000e-01,1.5467822817e-01,2.5222167063e-01,4.4188168264e-02,3.3070711369e-02,1.0000127815e+00,2.1241937885e+00,1.3279932185e+00,-1.6211830958e+00,3.1059856123e-01,-3.9030294542e-05,2,0.0000000000e+00,-4.7462441648e+00
8.0600000000e-01,1.5680064823e-01,2.5354611442e-01,4.2569000545e-02,3.3381039703e-02,1.0000127411e+00,2.1206239143e+00,1.3208922042e+00,-1.6171283399e+00,3.1005475500e-01,-4.1796763011e-05,2,0.0000000000e+00,-4.9230902868e+00
8.0700000000e-01,1.5891943089e-01,2.5486345050e-01,4.0953959902e-02,3.3690814129e-02,1.0000126980e+00,2.1169193908e+00,1.3137776407e+00,-1.6129293528e+00,3.0949080055e-01,-4.4503418676e-05,2,0.0000000000e+00,-5.0969268091e+00
8.0800000000e-01,1.6103444266e-01,2.5617366485e-01,3.9343189324e-02,3.4000014670e-02,1.0000126521e+00,2.1130824859e+00,1.3066485847e+00,-1.6085886177e+00,3.0890704078e-01,-4.7150043154e-05,2,0.0000000000e+00,-5.2677732025e+00
8.0900000000e-01,1.6314555227e-01,2.5747674251e-01,3.7736829326e-02,3.4308621690e-02,1.0000126037e+00,2.1091154558e+00,1.2995041186e+00,-1.6041086005e+00,3.0830381655e-01,-4.9736475847e-05,2,0.0000000000e+00,-5.4356490414e+00
8.1000000000e-01,1.6525263073e-01,2.5877266762e-01,3.6135017962e-02,3.4616615896e-02,1.0000125527e+00,2.1050205447e+00,1.2923433506e+00,-1.5994917499e+00,3.0768146663e-01,-5.2262610323e-05,2,0.0000000000e+00,-5.6005740009e+00
8.1100000000e-01,1.6735555127e-01,2.6006142346e-01,3.4537890851e-02,3.4923978329e-02,1.0000124992e+00,2.1007999848e+00,1.2851654143e+00,-1.5947404971e+00,3.0704032770e-01,-5.4728391183e-05,2,0.0000000000e+00,-5.7625678520e+00
8.1200000000e-01,1.6945418935e-01,2.6134299242e-01,3.2945581184e-02,3.5230690369e-02,1.0000124432e+00,2.0964559957e+00,1.2779694688e+00,-1.5898572562e+00,3.0638073435e-01,-5.7133810932e-05,2,0.0000000000e+00,-5.9216504583e+00
8.1300000000e-01,1.7154842265e-01,2.6261735609e-01,3.1358219751e-02,3.5536733727e-02,1.0000123849e+00,2.0919907848e+00,1.2707546986e+00,-1.5848444239e+00,3.0570301902e-01,-5.9478907245e-05,2,0.0000000000e+00,-6.0778417717e+00
8.1400000000e-01,1.7363813105e-01,2.6388449524e-01,2.9775934952e-02,3.5842090447e-02,1.0000123243e+00,2.0874065469e+00,1.2635203131e+00,-1.5797043794e+00,3.0500751202e-01,-6.1763760295e-05,2,0.0000000000e+00,-6.2311618293e+00
8.1500000000e-01,1.7572319660e-01,2.6514438988e-01,2.8198852817e-02,3.6146742901e-02,1.0000122614e+00,2.0827054637e+00,1.2562655469e+00,-1.5744394846e+00,3.0429454149e-01,-6.3988490270e-05,2,0.0000000000e+00,-6.3816307487e+00
8.1600000000e-01,1.7780350356e-01,2.6639701926e-01,2.6627097022e-02,3.6450673789e-02,1.0000121963e+00,2.0778897042e+00,1.2489896590e+00,-1.5690520838e+00,3.0356443341e-01,-6.6153255103e-05,2,0.0000000000e+00,-6.5292687254e+00
8.1700000000e-01,1.7987893832e-01,2.6764236189e-01,2.5060788909e-02,3.6753866135e-02,1.0000121291e+00,2.0729614240e+00,1.2416919335e+00,-1.5635445037e+00,3.0281751156e-01,-6.8258248306e-05,2,0.0000000000e+00,-6.6740960283e+00
8.1800000000e-01,1.8194938943e-01,2.6888039558e-01,2.3500047501e-02,3.7056303287e-02,1.0000120598e+00,2.0679227657e+00,1.2343716784e+00,-1.5579190537e+00,3.0205409753e-01,-7.0303696981e-05,2,0.0000000000e+00,-6.8161329965e+00
8.1900000000e-01,1.8401474759e-01,2.7011109747e-01,2.1944989520e-02,3.7357968912e-02,1.0000119885e+00,2.0627758582e+00,1.2270282265e+00,-1.5521780255e+00,3.0127451068e-01,-7.2289859876e-05,2,0.0000000000e+00,-6.9554000356e+00
8.2000000000e-01,1.8607490559e-01,2.7133444405e-01,2.0395729407e-02,3.7658846997e-02,1.0000119153e+00,2.0575228170e+00,1.2196609340e+00,-1.5463236934e+00,3.0047906815e-01,-7.4217025619e-05,2,0.0000000000e+00,-7.0919176145e+00
8.2100000000e-01,1.8812975837e-01,2.7255041115e-01,1.8852379334e-02,3.7958921842e-02,1.0000118401e+00,2.0521657437e+00,1.2122691813e+00,-1.5403583138e+00,2.9966808483e-01,-7.6085511050e-05,2,0.0000000000e+00,-7.2257062614e+00
8.2200000000e-01,1.9017920293e-01,2.7375897401e-01,1.7315049230e-02,3.8258178065e-02,1.0000117631e+00,2.0467067261e+00,1.2048523723e+00,-1.5342841256e+00,2.9884187336e-01,-7.7895659615e-05,2,0.0000000000e+00,-7.3567865611e+00
8.2300000000e-01,1.9222313836e-01,2.7496010730e-01,1.5783846790e-02,3.8556600592e-02,1.0000116844e+00,2.0411478381e+00,1.1974099342e+00,-1.5281033504e+00,2.9800074410e-01,-7.9647839873e-05,2,0.0000000000e+00,-7.4851791509e+00
8.2400000000e-01,1.9426146584e-01,2.7615378511e-01,1.4258877497e-02,3.8854174659e-02,1.0000116039e+00,2.0354911392e+00,1.1899413173e+00,-1.5218181917e+00,2.9714500515e-01,-8.1342444062e-05,2,0.0000000000e+00,-7.6109047177e+00
8.2500000000e-01,1.9629408856e-01,2.7733998099e-01,1.2740244642e-02,3.9150885810e-02,1.0000115217e+00,2.0297386749e+00,1.1824459947e+00,-1.5154308356e+00,2.9627496230e-01,-8.2979886785e-05,2,0.0000000000e+00,-7.7339839948e+00
8.2600000000e-01,1.9832091179e-01,2.7851866799e-01,1.1228049336e-02,3.9446719893e-02,1.0000114379e+00,2.0238924760e+00,1.1749234624e+00,-1.5089434505e+00,2.9539091906e-01,-8.4560603718e-05,2,0.0000000000e+00,-7.8544377582e+00
8.2700000000e-01,2.0034184279e-01,2.7968981864e-01,9.7223905300e-03,3.9741663059e-02,1.0000113526e+00,2.0179545591e+00,1.1673732385e+00,-1.5023581872e+00,2.9449317662e-01,-8.6085050362e-05,2,0.0000000000e+00,-7.9722868240e+00
8.2800000000e-01,2.0235679085e-01,2.8085340503e-01,8.2233650355e-03,4.0035701757e-02,1.0000112658e+00,2.0119269260e+00,1.1597948632e+00,-1.4956771788e+00,2.9358203384e-01,-8.7553701030e-05,2,0.0000000000e+00,-8.0875520448e+00
8.2900000000e-01,2.0436566725e-01,2.8200939879e-01,6.7310675381e-03,4.0328822737e-02,1.0000111775e+00,2.0058115636e+00,1.1521878988e+00,-1.4889025407e+00,2.9265778726e-01,-8.8967047623e-05,2,0.0000000000e+00,-8.2002543068e+00
8.3000000000e-01,2.0636838525e-01,2.8315777111e-01,5.2455906171e-03,4.0621013041e-02,1.0000110878e+00,1.9996104442e+00,1.1445519290e+00,-1.4820363707e+00,2.9172073109e-01,-9.0325598600e-05,2,0.0000000000e+00,-8.3104145266e+00
8.3100000000e-01,2.0836486007e-01,2.8429849280e-01,3.7670247629e-03,4.0912260006e-02,1.0000109969e+00,1.9933255250e+00,1.1368865588e+00,-1.4750807489e+00,2.9077115718e-01,-9.1629878069e-05,2,0.0000000000e+00,-8.4180536484e+00
8.3200000000e-01,2.1035500888e-01,2.8543153426e-01,2.2954583945e-03,4.1202551259e-02,1.0000109046e+00,1.9869587483e+00,1.1291914142e+00,-1.4680377379e+00,2.8980935502e-01,-9.2880424823e-05,2,0.0000000000e+00,-8.5231926409e+00
8.3300000000e-01,2.1233875079e-01,2.8655686553e-01,8.3097787733e-04,4.1491874715e-02,1.0000108111e+00,1.9805120409e+00,1.1214661421e+00,-1.4609093824e+00,2.8883561176e-01,-9.4077791423e-05,2,0.0000000000e+00,-8.6258524941e+00
8.3400000000e-01,2.1431600682e-01,2.8767445634e-01,-6.2633245928e-04,4.1780218577e-02,1.0000107165e+00,1.9739873148e+00,1.1137104097e+00,-1.4536977098e+00,2.8785021217e-01,-9.5222543343e-05,2,0.0000000000e+00,-8.7260542168e+00
