t,x_foot,z_foot,phi_leg,phi_body,len_leg,ddt_x_foot,ddt_z_foot,ddt_phi_leg,ddt_phi_body,ddt_len_leg,fsm_state,u1,u2
8.4439454250e-01,2.2619488934e-01,2.9865601433e-01,-6.2547250382e-03,4.3478629895e-02,1.0000089459e+00,1.8518404446e+00,1.0183307878e+00,-1.3189175002e+00,2.6942935807e-01,-9.5864388041e-05,2,0.0000000000e+00,-9.2222613861e+00
8.4661988897e-01,2.3029857849e-01,3.0090185637e-01,-9.1706840144e-03,4.4075593129e-02,1.0000087312e+00,1.8362500136e+00,1.0000646181e+00,-1.3017133903e+00,2.6707659873e-01,-9.7053069183e-05,2,0.0000000000e+00,-9.3791263268e+00
8.4882907736e-01,2.3433786735e-01,3.0309102190e-01,-1.2027294378e-02,4.4663000199e-02,1.0000085157e+00,1.8205169382e+00,9.8178397784e-01,-1.2843601305e+00,2.6470267031e-01,-9.8031961560e-05,2,0.0000000000e+00,-9.5246168292e+00
8.5102364722e-01,2.3831575272e-01,3.0522555567e-01,-1.4826764512e-02,4.5241288637e-02,1.0000082996e+00,1.8046526966e+00,9.6347841816e-01,-1.2668694492e+00,2.6230926050e-01,-9.8812644537e-05,2,0.0000000000e+00,-9.6592592708e+00
8.5320496397e-01,2.4223487604e-01,3.0730723134e-01,-1.7571034590e-02,4.5810843987e-02,1.0000080834e+00,1.7886683265e+00,9.4513889255e-01,-1.2492526496e+00,2.5989799311e-01,-9.9405900753e-05,2,0.0000000000e+00,-9.7835326034e+00
8.5537424939e-01,2.4609758627e-01,3.0933759592e-01,-2.0261824027e-02,4.6372009001e-02,1.0000078673e+00,1.7725744303e+00,9.2675752175e-01,-1.2315206101e+00,2.5747042867e-01,-9.9821824707e-05,2,0.0000000000e+00,-9.8978755041e+00
8.5753260168e-01,2.4990598205e-01,3.1131800117e-01,-2.2900663728e-02,4.6925089805e-02,1.0000076515e+00,1.7563812165e+00,9.0832744193e-01,-1.2136838251e+00,2.5502807047e-01,-1.0006990943e-04,2,0.0000000000e+00,-1.0002691897e+01
8.5968101863e-01,2.5366195819e-01,3.1324963558e-01,-2.5488930732e-02,4.7470362693e-02,1.0000074364e+00,1.7400984835e+00,8.8984262081e-01,-1.1957523836e+00,2.5257236205e-01,-1.0015911844e-04,2,0.0000000000e+00,-1.0098355821e+01
8.6182040571e-01,2.5736722441e-01,3.1513354055e-01,-2.8027863173e-02,4.8008076876e-02,1.0000072221e+00,1.7237356912e+00,8.7129779912e-01,-1.1777360452e+00,2.5010469786e-01,-1.0009794424e-04,2,0.0000000000e+00,-1.0185214925e+01
8.6395159576e-01,2.6102334353e-01,3.1697063556e-01,-3.0518588288e-02,4.8538460056e-02,1.0000070090e+00,1.7073019239e+00,8.5268832974e-01,-1.1596441962e+00,2.4762641758e-01,-9.9894457564e-05,2,0.0000000000e+00,-1.0263593970e+01
8.6607535660e-01,2.6463174769e-01,3.1876173112e-01,-3.2962134938e-02,4.9061720808e-02,1.0000067972e+00,1.6908059278e+00,8.3401011769e-01,-1.1414858885e+00,2.4513881167e-01,-9.9556348247e-05,2,0.0000000000e+00,-1.0333797350e+01
8.6819239426e-01,2.6819374685e-01,3.2050753721e-01,-3.5359440702e-02,4.9578049824e-02,1.0000065868e+00,1.6742561687e+00,8.1525959815e-01,-1.1232699021e+00,2.4264313006e-01,-9.9090961397e-05,2,0.0000000000e+00,-1.0396111181e+01
8.7030336737e-01,2.7171055567e-01,3.2220868028e-01,-3.7711371263e-02,5.0087623839e-02,1.0000063783e+00,1.6576607930e+00,7.9643361440e-01,-1.1050046993e+00,2.4014057618e-01,-9.8505326443e-05,2,0.0000000000e+00,-1.0450805481e+01
8.7240889419e-01,2.7518330725e-01,3.2386571299e-01,-4.0018730487e-02,5.0590607629e-02,1.0000061716e+00,1.6410276344e+00,7.7752935803e-01,-1.0866984310e+00,2.3763230786e-01,-9.7806181582e-05,2,0.0000000000e+00,-1.0498135779e+01
8.7450954969e-01,2.7861305002e-01,3.2547911549e-01,-4.2282259281e-02,5.1087153589e-02,1.0000059669e+00,1.6243642920e+00,7.5854439800e-01,-1.0683590215e+00,2.3511944916e-01,-9.6999998870e-05,2,0.0000000000e+00,-1.0538344342e+01
8.7660587786e-01,2.8200076978e-01,3.2704930839e-01,-4.4502650980e-02,5.1577404922e-02,1.0000057645e+00,1.6076780821e+00,7.3947657249e-01,-1.0499941137e+00,2.3260308295e-01,-9.6093000757e-05,2,0.0000000000e+00,-1.0571661590e+01
8.7869839060e-01,2.8534738919e-01,3.2857665467e-01,-4.6680551701e-02,5.2061495587e-02,1.0000055644e+00,1.5909760897e+00,7.2032400017e-01,-1.0316111248e+00,2.3008425870e-01,-9.5091179100e-05,2,0.0000000000e+00,-1.0598307069e+01
8.8078757496e-01,2.8865378072e-01,3.3006146756e-01,-4.8816569431e-02,5.2539552183e-02,1.0000053669e+00,1.5742651492e+00,7.0108501555e-01,-1.0132172241e+00,2.2756398948e-01,-9.4000308087e-05,2,0.0000000000e+00,-1.0618490447e+01
8.8287389466e-01,2.9192077002e-01,3.3150401369e-01,-5.0911276720e-02,5.3011694442e-02,1.0000051720e+00,1.5575518668e+00,6.8175815560e-01,-9.9481935637e-01,2.2504325534e-01,-9.2825957892e-05,2,0.0000000000e+00,-1.0632412315e+01
8.8495778873e-01,2.9514913484e-01,3.3290451421e-01,-5.2965210520e-02,5.3478035084e-02,1.0000049798e+00,1.5408426625e+00,6.6234217338e-01,-9.7642428701e-01,2.2252300955e-01,-9.1573508750e-05,2,0.0000000000e+00,-1.0640264897e+01
8.8703968295e-01,2.9833962372e-01,3.3426315425e-01,-5.4978884567e-02,5.3938682524e-02,1.0000047905e+00,1.5241437060e+00,6.4283593186e-01,-9.5803853087e-01,2.2000416892e-01,-9.0248155513e-05,2,0.0000000000e+00,-1.0642232753e+01
8.8911998161e-01,3.0149294395e-01,3.3558007889e-01,-5.6952782098e-02,5.4393739142e-02,1.0000046042e+00,1.5074610079e+00,6.2323848043e-01,-9.3966845160e-01,2.1748762755e-01,-8.8854923392e-05,2,0.0000000000e+00,-1.0638493307e+01
8.9119907558e-01,3.0460977462e-01,3.3685539978e-01,-5.8887364496e-02,5.4843303174e-02,1.0000044210e+00,1.4908003788e+00,6.0354898023e-01,-9.2132021547e-01,2.1497425053e-01,-8.7398672083e-05,2,0.0000000000e+00,-1.0629217400e+01
8.9327734363e-01,3.0769076918e-01,3.3808919709e-01,-6.0783073151e-02,5.5287469083e-02,1.0000042409e+00,1.4741674389e+00,5.8376669059e-01,-9.0299980154e-01,2.1246487544e-01,-8.5884103136e-05,2,0.0000000000e+00,-1.0614569734e+01
8.9535515032e-01,3.1073655276e-01,3.3928151919e-01,-6.2640328110e-02,5.5726327185e-02,1.0000040640e+00,1.4575676548e+00,5.6389098914e-01,-8.8471304093e-01,2.0996031779e-01,-8.4315769361e-05,2,0.0000000000e+00,-1.0594709315e+01
8.9743285110e-01,3.1374773026e-01,3.4043238665e-01,-6.4459533322e-02,5.6159964813e-02,1.0000038905e+00,1.4410063158e+00,5.4392132274e-01,-8.6646559040e-01,2.0746136749e-01,-8.2698077753e-05,2,0.0000000000e+00,-1.0569789812e+01
8.9951079244e-01,3.1672488684e-01,3.4154179294e-01,-6.6241077133e-02,5.6588466398e-02,1.0000037204e+00,1.4244885499e+00,5.2385720565e-01,-8.4826294860e-01,2.0496879112e-01,-8.1035295765e-05,2,0.0000000000e+00,-1.0539959899e+01
9.0158930901e-01,3.1966858430e-01,3.4260970368e-01,-6.7985330371e-02,5.7011912947e-02,1.0000035537e+00,1.4080193609e+00,5.0369824653e-01,-8.3011049666e-01,2.0248333759e-01,-7.9331559357e-05,2,0.0000000000e+00,-1.0505363633e+01
9.0366873235e-01,3.2257937380e-01,3.4363606180e-01,-6.9692654130e-02,5.7430383885e-02,1.0000033905e+00,1.3916035737e+00,4.8344406395e-01,-8.1201343693e-01,2.0000572979e-01,-7.7590871048e-05,2,0.0000000000e+00,-1.0466140627e+01
9.0574938585e-01,3.2545778894e-01,3.4462078526e-01,-7.1363395775e-02,5.7843956051e-02,1.0000032309e+00,1.3752458873e+00,4.6309433420e-01,-7.9397685069e-01,1.9753667254e-01,-7.5817108838e-05,2,0.0000000000e+00,-1.0422426392e+01
9.0783158678e-01,3.2830434887e-01,3.4556376858e-01,-7.2997891004e-02,5.8252704163e-02,1.0000030749e+00,1.3589508710e+00,4.4264877121e-01,-7.7600569317e-01,1.9507685204e-01,-7.4014028973e-05,2,0.0000000000e+00,-1.0374352568e+01
9.0991564722e-01,3.3111955991e-01,3.4646488362e-01,-7.4596464879e-02,5.8656701040e-02,1.0000029226e+00,1.3427229683e+00,4.2210711695e-01,-7.5810479739e-01,1.9262693635e-01,-7.2185269062e-05,2,0.0000000000e+00,-1.0322047148e+01
9.1200187527e-01,3.3390391727e-01,3.4732398034e-01,-7.6159433018e-02,5.9056017864e-02,1.0000027739e+00,1.3265664986e+00,4.0146912901e-01,-7.4027887494e-01,1.9018757567e-01,-7.0334350733e-05,2,0.0000000000e+00,-1.0265634666e+01
9.1409057546e-01,3.3665790591e-01,3.4814088716e-01,-7.7687102116e-02,5.9450724295e-02,1.0000026289e+00,1.3104856636e+00,3.8073457569e-01,-7.2253252277e-01,1.8775940324e-01,-6.8464682666e-05,2,0.0000000000e+00,-1.0205236394e+01
9.1618204882e-01,3.3938200067e-01,3.4891541111e-01,-7.9179770194e-02,5.9840888502e-02,1.0000024877e+00,1.2944845568e+00,3.5990323497e-01,-7.0487023270e-01,1.8534303675e-01,-6.6579563715e-05,2,0.0000000000e+00,-1.0140970534e+01
9.1827659540e-01,3.4207666978e-01,3.4964733883e-01,-8.0637728574e-02,6.0226577661e-02,1.0000023502e+00,1.2785671529e+00,3.3897486867e-01,-6.8729637923e-01,1.8293907667e-01,-6.4682183350e-05,2,0.0000000000e+00,-1.0072952319e+01
9.2037451066e-01,3.4474237023e-01,3.5033643527e-01,-8.2061259477e-02,6.0607857297e-02,1.0000022165e+00,1.2627373445e+00,3.1794925829e-01,-6.6981525907e-01,1.8054811180e-01,-6.2775627856e-05,2,0.0000000000e+00,-1.0001294299e+01
9.2247609148e-01,3.4737955568e-01,3.5098244577e-01,-8.3450640358e-02,6.0984792417e-02,1.0000020866e+00,1.2469989037e+00,2.9682614398e-01,-6.5243104883e-01,1.7817071345e-01,-6.0862877135e-05,2,0.0000000000e+00,-9.9261063025e+00
9.2458163219e-01,3.4998867139e-01,3.5158509451e-01,-8.4806141254e-02,6.1357446788e-02,1.0000019604e+00,1.2313555212e+00,2.7560526398e-01,-6.3514784643e-01,1.7580744119e-01,-5.8946810802e-05,2,0.0000000000e+00,-9.8474957205e+00
9.2669142639e-01,3.5257015669e-01,3.5214408508e-01,-8.6128026170e-02,6.1725883289e-02,1.0000018381e+00,1.2158107986e+00,2.5428633586e-01,-6.1796966335e-01,1.7345884186e-01,-5.7030208586e-05,2,0.0000000000e+00,-9.7655675857e+00
9.2880576852e-01,3.5512444692e-01,3.5265910064e-01,-8.7416554141e-02,6.2090164193e-02,1.0000017195e+00,1.2003682451e+00,2.3286904030e-01,-6.0090041931e-01,1.7112544886e-01,-5.5115751010e-05,2,0.0000000000e+00,-9.6804246490e+00
9.3092495326e-01,3.5765197274e-01,3.5312980348e-01,-8.8671978898e-02,6.2450351066e-02,1.0000016047e+00,1.1850312886e+00,2.1135302661e-01,-5.8394395415e-01,1.6880778383e-01,-5.3206021844e-05,2,0.0000000000e+00,-9.5921675257e+00
9.3304927618e-01,3.6015316097e-01,3.5355583488e-01,-8.9894549324e-02,6.2806504889e-02,1.0000014937e+00,1.1698032772e+00,1.8973790581e-01,-5.6710402946e-01,1.6650635692e-01,-5.1303509276e-05,2,0.0000000000e+00,-9.5008947923e+00
9.3517903252e-01,3.6262843321e-01,3.5393681455e-01,-9.1084508859e-02,6.3158685867e-02,1.0000013864e+00,1.1546874946e+00,1.6802326235e-01,-5.5038434435e-01,1.6422166901e-01,-4.9410608676e-05,2,0.0000000000e+00,-9.4067031556e+00
9.3731451938e-01,3.6507820849e-01,3.5427234075e-01,-9.2242096824e-02,6.3506953799e-02,1.0000012829e+00,1.1396871503e+00,1.4620863209e-01,-5.3378852449e-01,1.6195421024e-01,-4.7529622408e-05,2,0.0000000000e+00,-9.3096874759e+00
9.3945603881e-01,3.6750290674e-01,3.5456199021e-01,-9.3367550064e-02,6.3851368581e-02,1.0000011831e+00,1.1248053641e+00,1.2429346993e-01,-5.1732010435e-01,1.5970445761e-01,-4.5662758341e-05,2,0.0000000000e+00,-9.2099407246e+00
9.4160388992e-01,3.6990293988e-01,3.5480531654e-01,-9.4461098787e-02,6.4191988933e-02,1.0000010870e+00,1.1100452273e+00,1.0227723019e-01,-5.0098259398e-01,1.5747288419e-01,-4.3812138572e-05,2,0.0000000000e+00,-9.1075544517e+00
9.4375837851e-01,3.7227872274e-01,3.5500185103e-01,-9.5522971692e-02,6.4528873954e-02,1.0000009946e+00,1.0954097408e+00,8.0159268029e-02,-4.8477941055e-01,1.5525994977e-01,-4.1979792237e-05,2,0.0000000000e+00,-9.0026184399e+00
9.4591981279e-01,3.7463066815e-01,3.5515110144e-01,-9.6553393669e-02,6.4862082431e-02,1.0000009058e+00,1.0809018507e+00,5.7938882780e-02,-4.6871391712e-01,1.5306610622e-01,-4.0167660591e-05,2,0.0000000000e+00,-8.8952209942e+00
9.4808850407e-01,3.7695918777e-01,3.5525255147e-01,-9.7552586183e-02,6.5191672946e-02,1.0000008207e+00,1.0665244492e+00,3.5615310745e-02,-4.5278942283e-01,1.5089179753e-01,-3.8377597832e-05,2,0.0000000000e+00,-8.7854490039e+00
9.5026476454e-01,3.7926468977e-01,3.5530566006e-01,-9.8520766352e-02,6.5517703554e-02,1.0000007390e+00,1.0522803939e+00,1.3187747983e-02,-4.3700920400e-01,1.4873746276e-01,-3.6611374170e-05,2,0.0000000000e+00,-8.6733881501e+00
9.5244891589e-01,3.8154758798e-01,3.5530986099e-01,-9.9458150820e-02,6.5840233082e-02,1.0000006610e+00,1.0381724563e+00,-9.3447387882e-03,-4.2137644665e-01,1.4660352823e-01,-3.4870669778e-05,2,0.0000000000e+00,-8.5591225510e+00
9.5464128026e-01,3.8380829227e-01,3.5526456178e-01,-1.0036495168e-01,6.6159319762e-02,1.0000005864e+00,1.0242033863e+00,-3.1983119316e-02,-4.0589431739e-01,1.4449041718e-01,-3.3157083654e-05,2,0.0000000000e+00,-8.4427353093e+00
9.5684218372e-01,3.8604721232e-01,3.5516914312e-01,-1.0124137815e-01,6.6475021768e-02,1.0000005153e+00,1.0103758940e+00,-5.4728435114e-02,-3.9056594291e-01,1.4239854708e-01,-3.1472131856e-05,2,0.0000000000e+00,-8.3243084269e+00
9.5905196071e-01,3.8826476213e-01,3.5502295782e-01,-1.0208763832e-01,6.6787397854e-02,1.0000004476e+00,9.9669262648e-01,-7.7581845942e-02,-3.7539438375e-01,1.4032832605e-01,-2.9817244958e-05,2,0.0000000000e+00,-8.2039226443e+00
9.6127094859e-01,3.9046135442e-01,3.5482533003e-01,-1.0290393693e-01,6.7096506562e-02,1.0000003832e+00,9.8315620719e-01,-1.0054457341e-01,-3.6038267747e-01,1.3828015876e-01,-2.8193773817e-05,2,0.0000000000e+00,-8.0816578150e+00
9.6349949097e-01,3.9263740412e-01,3.5457555418e-01,-1.0369047679e-01,6.7402406712e-02,1.0000003221e+00,9.6976921932e-01,-1.2361793571e-01,-3.4553381991e-01,1.3625444394e-01,-2.6602987865e-05,2,0.0000000000e+00,-7.9575928056e+00
9.6573794153e-01,3.9479333189e-01,3.5427289337e-01,-1.0444745996e-01,6.7705157903e-02,1.0000002643e+00,9.5653418844e-01,-1.4680338680e-01,-3.3085074545e-01,1.3425157173e-01,-2.5046073512e-05,2,0.0000000000e+00,-7.8318053616e+00
9.6798665359e-01,3.9692955411e-01,3.5391657960e-01,-1.0517508421e-01,6.8004819101e-02,1.0000002097e+00,9.4345364900e-01,-1.7010240844e-01,-3.1633640045e-01,1.3227193368e-01,-2.3524142941e-05,2,0.0000000000e+00,-7.7043727701e+00
9.7024599224e-01,3.9904649460e-01,3.5350581108e-01,-1.0587354722e-01,6.8301450291e-02,1.0000001582e+00,9.3053007645e-01,-1.9351663617e-01,-3.0199366751e-01,1.3031591249e-01,-2.2038226315e-05,2,0.0000000000e+00,-7.5753712575e+00
9.7251632861e-01,4.0114457913e-01,3.5303975177e-01,-1.0654304458e-01,6.8595111697e-02,1.0000001098e+00,9.1776592607e-01,-2.1704779970e-01,-2.8782540819e-01,1.2838388786e-01,-2.0589277045e-05,2,0.0000000000e+00,-7.4448763891e+00
9.7479804002e-01,4.0322423557e-01,3.5251753015e-01,-1.0718376998e-01,6.8885863816e-02,1.0000000645e+00,9.0516363593e-01,-2.4069772432e-01,-2.7383446596e-01,1.2647623689e-01,-1.9178172732e-05,2,0.0000000000e+00,-7.3129631416e+00
9.7709151211e-01,4.0528589596e-01,3.5193823760e-01,-1.0779591588e-01,6.9173767699e-02,1.0000000220e+00,8.9272561890e-01,-2.6446835298e-01,-2.6002365699e-01,1.2459333289e-01,-1.7805714707e-05,2,0.0000000000e+00,-7.1797058593e+00
9.7818835480e-01,4.0626185316e-01,3.5164192333e-01,-1.0807754253e-01,6.9309939154e-02,1.0000000029e+00,8.8685870648e-01,-2.7583553946e-01,-2.5350845132e-01,1.2370514198e-01,-1.7169129407e-05,2,0.0000000000e+00,-7.1157718778e+00
9.8912404517e-01,4.1565134891e-01,3.4800725257e-01,-1.1050683266e-01,7.0615979779e-02,9.9999853790e-01,8.3124031946e-01,-3.8885135922e-01,-1.9174967384e-01,1.1528608352e-01,-2.6987924041e-04,2,0.0000000000e+00,-6.4736597383e+00
9.9912790906e-01,4.2373192427e-01,3.4360125688e-01,-1.1216399718e-01,7.1733704404e-02,9.9999443640e-01,7.8498733696e-01,-4.9195879883e-01,-1.4037046215e-01,1.0828390319e-01,-5.5133487264e-04,2,0.0000000000e+00,-5.8849161818e+00
1.0000000000e+00,4.2441483524e-01,3.4316831071e-01,-1.1228455821e-01,7.1827885073e-02,9.9999394500e-01,7.8116445532e-01,-5.0093304157e-01,-1.3612300160e-01,1.0770512236e-01,-5.7558049714e-04,2,0.0000000000e+00,-5.8337810602e+00
